Row,mkpsq,mppisq,cos_theta,phi_p,chi
2256,4.2083973,1.4838899,-0.541148,2.3390416,-3.100021
2257,4.3818739,1.4535246,0.2304222,-0.395733,1.5045541
2258,2.5144031,3.0535925,0.4790086,-1.522474,-0.842260
2259,3.7312448,1.7297751,-0.805859,-0.013611,1.5693792
2260,2.6720609,2.6486231,-0.183909,-0.257507,1.4459395
2261,3.1418290,1.6452359,-0.156984,1.6914874,-2.535486
2262,3.2737845,2.3883786,-0.337602,-0.857592,1.7978913
2263,4.3501192,1.5455040,-0.247049,-1.567113,-0.631025
2264,2.5150281,3.0416151,-0.121178,-1.840372,0.6739430
2265,2.1958534,2.6726801,0.2472640,2.3476707,-2.181131
2266,2.8913640,1.7636865,0.7853149,-0.586537,-0.678088
2267,4.0757839,1.3761740,0.9890613,-2.792930,1.8443620
2268,3.2803645,2.4489569,-0.287784,-2.408822,0.1876198
2269,3.8088211,1.4330135,-0.784396,-2.097883,1.7190688
2270,4.2999461,1.5335447,0.0158046,0.1719739,0.9944421
2271,3.3727905,2.2221380,0.8595753,2.6003611,-1.597332
2272,3.8119489,1.7656018,-0.545451,0.6536672,-0.751446
2273,3.9981283,1.6031865,-0.533593,-1.429226,0.6514263
2274,2.2915039,2.4495109,-0.247362,2.3955279,2.2769602
2275,2.3155961,2.9603947,-0.755226,-2.854100,-1.109163
2276,3.5890056,1.8212574,0.5452851,-2.169695,-1.945617
2277,3.6692110,1.8804579,0.0347809,0.0948871,2.0336572
2278,2.3492706,2.9169509,-0.831354,1.7443259,-1.532290
2279,3.5585715,1.5449680,-0.826194,-1.382500,-2.634992
2280,3.3936452,2.1558708,0.3624262,-1.730220,-2.255577
2281,3.6245956,1.5211395,-0.425397,-2.784834,-2.433402
2282,3.3840149,2.1316747,-0.429480,2.0427728,-0.276004
2283,3.5560179,1.3884891,-0.504619,0.4014706,-2.106575
2284,3.0079329,2.7794707,0.1571425,2.8129203,0.2508941
2285,4.2212145,1.5727229,-0.920294,0.9718234,-1.588760
2286,3.1979962,1.8622728,-0.170005,-0.676755,2.4612516
2287,3.5451724,1.8792264,0.4169088,2.7137230,-2.167744
2288,3.0796792,1.6054863,0.9576790,2.9194329,-0.534372
2289,3.5810718,1.9892416,0.4853469,1.483439,-1.542333
2290,3.2839548,1.5473900,-0.287631,2.9567025,-2.484693
2291,3.8764973,1.5482056,-0.787656,0.9066086,-0.877299
2292,3.0302842,1.6487363,-0.358087,-2.224888,-2.895165
2293,4.0388725,1.5289966,-0.646645,-1.415474,-2.817366
2294,3.2424136,2.4199008,-0.709871,-1.858904,2.8717537
2295,3.3703497,2.1697713,-0.074420,1.5939267,-1.203637
2296,3.8124156,1.7402787,-0.467782,-2.440974,0.9956751
2297,4.3960498,1.2585064,-0.647346,1.1903439,-3.081034
2298,3.7826217,1.3084572,-0.749319,-1.279959,-2.686804
2299,4.2166258,1.3443890,-0.371151,1.6776134,2.6731331
2300,4.2979187,1.5666333,0.3542633,1.2740912,2.0271703
2301,3.7768634,1.4499823,0.2368101,0.3062015,1.1213574
2302,4.2791216,1.4351312,-0.689854,-1.097009,-0.185549
2303,4.0252639,1.4753339,-0.754637,-0.848590,1.4464421
2304,4.3134994,1.5778182,-0.153953,1.4801307,-0.623798
2305,3.5665404,1.4535874,-0.759781,-2.765947,0.1615129
2306,4.4379172,1.1682311,-0.074054,-1.041253,3.1082685
2307,3.2463686,2.3682719,-0.217345,-1.168462,-2.252941
2308,3.0053180,1.6667945,-0.572199,1.6904349,0.3144122
2309,2.328698,2.4692772,-0.714823,-2.118367,2.5785740
2310,4.0657572,1.7304075,-0.721069,-3.041892,1.1586960
2311,3.9014464,1.8984701,0.3512595,-0.670389,0.2261210
2312,3.4656524,2.0603480,0.9224189,-1.413931,3.0972257
2313,3.4490300,2.0468848,-0.302268,0.7785069,2.1457079
2314,2.3413650,3.1954772,0.5092873,0.9503621,2.2326828
2315,4.3535457,1.2661568,0.3237029,-2.508455,-1.946320
2316,3.6614123,1.6456573,0.7254100,-1.635365,-0.528317
2317,3.3882155,2.2760905,0.8715429,-0.628057,-1.967293
2318,3.8684171,1.3937344,0.6345926,-2.641172,-1.334012
2319,3.3103182,2.3430287,0.8016826,-0.054740,-3.015351
2320,4.4038135,1.5455358,0.6042747,1.4347192,3.0079120
2321,4.1874075,1.6551666,-0.118265,-1.805780,-2.174617
2322,3.0291837,1.6710321,-0.182545,-0.827732,2.5410233
2323,4.3287582,1.5652928,0.6415657,-2.460372,1.2573848
2324,3.8144872,1.7476553,-0.419114,0.7568816,1.3669876
2325,3.7767231,1.8207341,-0.084979,-2.872410,0.7520289
2326,4.1521867,1.4282337,-0.190492,0.1948313,2.9583068
2327,3.4565599,2.1279847,-0.708777,-0.174393,1.4234228
2328,3.2293476,1.8257848,-0.165424,0.4005082,-1.875688
2329,2.9057313,2.6492331,-0.332403,-0.790369,1.9118943
2330,2.9312595,1.8411117,-0.526750,-2.328948,-3.115693
2331,3.1106643,2.3963408,-0.934036,-2.572837,2.5428871
2332,4.2547882,1.5436672,0.5790653,-3.128368,2.0100693
2333,4.4162171,1.5221791,0.3957298,0.7414136,-1.498564
2334,4.0619956,1.5406004,-0.571993,0.7493478,1.8628563
2335,4.0511909,1.6664665,0.2254164,-0.144038,2.0162136
2336,2.2754089,3.2053902,-0.400145,2.6064794,0.5983125
2337,3.2588848,2.2769064,0.3174042,-0.537055,0.8914131
2338,4.2349304,1.4719404,-0.776627,0.1483793,-2.099123
2339,3.0981699,1.6692761,-0.128123,3.0400633,-1.591868
2340,3.1560821,1.5889394,-0.361625,2.2291979,1.9310374
2341,3.9026836,1.6526759,-0.552278,-2.497329,-2.332396
2342,4.1689553,1.6563598,0.7058123,0.1827141,-1.663162
2343,2.6289807,2.9062643,-0.528321,-3.094286,-0.028366
2344,3.9523891,1.5727414,-0.585600,2.6442824,-1.696067
2345,2.5738449,2.8554826,-0.022391,2.5714193,2.1097794
2346,2.5080835,3.1186101,0.7691367,-1.862497,3.0908693
2347,3.2700842,1.5484521,0.4487083,-0.619346,-0.939172
2348,3.7958440,1.7259555,-0.868578,-2.346407,-1.861613
2349,3.0730489,2.4759226,0.8496002,-1.924633,1.1493424
2350,3.3271916,2.2810927,0.4483531,0.5287206,-0.125173
2351,3.6450054,1.6878594,0.0980804,-0.939352,1.8184401
2352,4.0904105,1.4733536,-0.636273,1.7227752,-1.623797
2353,4.0547990,1.5099892,-0.363027,2.6003684,-1.038076
2354,3.2500445,2.2903840,-0.325921,0.9511139,0.3807553
2355,2.9821432,1.7213826,-0.344923,1.7769372,-1.534484
2356,4.2778278,1.3780517,0.7113664,1.7170117,2.9066820
2357,3.4998706,1.7337237,-0.642404,-1.752074,1.6227835
2358,3.9730437,1.5025556,-0.364684,-2.193001,0.2395974
2359,3.7717094,1.9888829,0.5248153,1.8885935,-1.638152
2360,3.1812340,1.6191185,0.1193929,0.5770309,2.0937755
2361,3.7432866,1.5097822,-0.222777,-2.479283,-1.726966
2362,4.0254627,1.5666293,0.4997188,2.1193049,2.1575365
2363,3.9879462,1.5619746,0.7320573,-2.306907,2.9594652
2364,3.5486339,2.0326419,-0.936245,0.0788107,2.4583725
2365,4.4832240,1.4398623,0.6594398,-0.854373,2.0296279
2366,4.1932770,1.4709143,0.1895211,1.7060256,-1.890374
2367,3.8467429,1.6935184,-0.809344,1.8990220,-2.789185
2368,3.1647541,2.4010604,0.1500803,2.4497566,1.6928152
2369,4.1114325,1.4209572,-0.973100,1.3640195,0.7266277
2370,2.9131971,2.5807285,0.6910384,3.1238580,-2.331975
2371,3.9239205,1.5553862,-0.574279,-2.371485,-0.727334
2372,4.1944750,1.5689094,-0.411012,-0.017434,-0.938327
2373,4.4738475,1.3712690,0.3285333,2.9173817,-0.491944
2374,4.4298289,1.5276990,0.2299294,-2.613849,-1.889627
2375,3.3897248,1.4516351,0.0472590,-1.696101,-1.756260
2376,4.1174775,1.4984368,-0.823765,2.2010606,0.7563801
2377,3.3803933,1.5188755,0.5196644,-2.746053,1.0052419
2378,3.7389435,1.8211407,-0.763790,-0.084183,1.3267762
2379,3.3136862,2.2496549,0.6096189,-2.790025,1.1383756
2380,3.0094242,1.6711725,-0.206551,2.2045405,-0.961095
2381,3.6982326,1.7148366,-0.254247,-1.350108,0.3228909
2382,2.2476303,3.1236842,0.3886061,-1.133722,-1.408801
2383,4.1817698,1.6539990,-0.351913,0.0976418,2.5931720
2384,2.6253961,2.9135218,0.7446317,0.8789917,2.0038891
2385,4.0230294,1.4175645,0.3045540,-0.773077,2.9255924
2386,4.0608796,1.7627837,0.8146037,-1.162815,-1.882357
2387,4.1399970,1.6998016,0.1811764,2.4500564,-2.624826
2388,3.3570119,2.2688196,0.2032233,0.1014251,-0.464906
2389,4.2486744,1.6172697,-0.345153,1.7240090,-0.600558
2390,2.4312182,3.1626931,0.8918571,-2.634901,3.0196837
2391,3.1347944,2.4973862,-0.527307,2.6514937,2.3876438
2392,3.4329017,2.0771818,0.1412845,1.5001447,-0.514397
2393,2.4575907,3.0492930,0.0751649,1.0783825,1.4093977
2394,2.9507189,1.9071488,0.5633141,-0.165520,-1.589336
2395,4.0698716,1.4900117,-0.942190,-2.325825,-1.415534
2396,2.5665968,3.0491729,-0.269367,0.6851518,0.4666406
2397,3.8607230,1.7095960,-0.769765,-1.960720,-2.537032
2398,3.5377990,1.9283048,0.1184807,-1.597026,-0.122112
2399,3.6594715,1.8968097,0.6614715,2.0755810,1.1889714
2400,4.5040323,1.4167785,-0.806676,0.8146636,2.5238175
2401,3.0856696,2.5215531,0.4670484,2.6959355,-1.223556
2402,4.3028923,1.3970013,0.9682297,-0.309731,2.2301887
2403,3.1065782,1.6082331,-0.390329,-0.425009,0.3156107
2404,3.9852182,1.5879231,-0.201037,-1.808638,1.3714342
2405,4.1607429,1.6678223,0.0070813,-0.436578,1.9353954
2406,3.4962047,2.1543211,0.8284649,3.1168722,-0.799649
2407,2.7964032,2.7867361,0.8718059,-0.216397,2.0149979
2408,4.2572174,1.2180569,-0.393666,3.0515208,0.2585539
2409,3.5376700,1.5876775,0.7025698,0.4792705,1.4835129
2410,2.8568797,2.7522551,-0.139236,1.6856762,3.0612265
2411,4.3180234,1.5817357,-0.436470,1.3465488,-1.016208
2412,4.4629170,1.3717065,0.0910456,-0.193986,1.9152893
2413,4.2897604,1.2715474,0.4931309,0.6078423,2.4389460
2414,2.1248481,2.7282031,-0.889815,1.4211616,-0.158521
2415,4.2048711,1.6761825,0.1452895,-1.398895,1.3900645
2416,3.1353311,2.5655874,0.0955847,-1.970320,0.4642119
2417,2.6738842,2.4384699,0.3776981,3.0623557,-0.965848
2418,3.2544247,1.5509963,0.0199891,-2.955056,1.3504102
2419,4.0209751,1.5320848,0.1568505,2.0220265,-2.768568
2420,4.0856614,1.4481044,-0.932669,-2.286660,2.6468299
2421,3.0404614,1.9540133,0.7262105,-1.366683,-1.488944
2422,3.9969729,1.5655836,-0.863810,-2.574005,2.3355698
2423,3.6029949,1.8761956,-0.104089,-0.534848,-1.978396
2424,3.8332319,1.8290896,0.2116254,1.4048178,1.2755003
2425,2.6492092,2.9555594,0.8163299,-1.074962,-1.138132
2426,3.1942676,1.8516930,0.1684779,-2.185689,-0.666413
2427,3.8709310,1.7054731,-0.197290,-0.104883,1.1855849
2428,3.0083848,2.5681572,0.8762176,1.4137720,-3.103479
2429,4.0525858,1.5153156,-0.937965,-2.429015,0.6332294
2430,3.0851349,2.5426703,0.3019777,1.1656849,-1.274598
2431,3.6021268,1.7845953,0.7439240,-1.622210,0.1516327
2432,3.0491047,1.7172450,0.7408568,-1.921338,-2.668768
2433,4.2811949,1.3595663,-0.412679,-0.742226,-0.928832
2434,3.1768772,1.8548625,0.8697077,3.0069323,1.2092455
2435,4.0976811,1.5349902,-0.949417,0.5449753,0.9600345
2436,4.3877751,1.5748977,-0.996194,-0.415167,2.2354326
2437,3.4948296,2.1010518,-0.028498,-0.097492,1.248767
2438,3.3833971,1.7575714,-0.018076,0.7390487,-2.910073
2439,3.4813681,1.9987694,-0.083517,0.9690174,0.4530307
2440,4.3772758,1.4208788,0.5456496,1.1285223,3.1048736
2441,4.3890986,1.4175908,-0.330721,2.0340972,-2.404037
2442,4.3708151,1.3902039,-0.859723,2.8563567,-2.273612
2443,4.5419229,1.3715066,0.3838159,3.1174171,1.4450878
2444,3.0089894,2.6026940,-0.132396,0.3342138,0.2416698
2445,3.9882032,1.5156213,0.0397056,1.7364347,2.7066103
2446,2.2984862,3.1794281,0.3870400,-1.773749,2.7852834
2447,2.8740198,2.804298,0.9209022,-0.486708,1.2087038
2448,2.8699533,2.7304984,-0.962959,-1.962371,1.8302822
2449,4.1020115,1.4513996,-0.099028,-2.571013,-0.286735
2450,3.0737083,1.6286094,0.8097297,0.8274983,2.1692297
2451,2.4705820,2.9453182,0.2354716,0.1818668,2.8771089
2452,3.8150611,1.3908516,-0.165195,-2.400629,-1.122865
2453,3.4079421,2.2956506,-0.373171,-2.782965,1.0819828
2454,2.8495478,2.2129333,0.9950830,-1.907711,2.1106965
2455,3.3773553,1.4943171,0.1787218,2.8416335,1.3215563
2456,3.8652575,1.7373483,-0.804432,-2.843805,-1.455583
2457,4.0404554,1.4439217,-0.423376,-2.779946,-2.158735
2458,4.1256370,1.4129962,0.4954465,-1.059989,-1.400754
2459,2.9512348,2.6547328,-0.990763,-0.045059,0.4154542
2460,3.7628609,1.8978650,0.8682266,2.3104209,-2.171223
2461,4.1045004,1.6539495,0.4339853,2.0876480,-2.425433
2462,4.2701097,1.2530024,-0.320674,-1.115460,2.2727027
2463,4.4985484,1.3486452,-0.449364,-2.401303,-1.226277
2464,2.9600497,2.8112782,0.2983047,-1.393979,-0.944266
2465,4.1542903,1.3816396,0.7399106,2.4497883,-2.500713
2466,4.3138455,1.2017640,0.4241783,-2.405239,1.6789791
2467,4.2278015,1.4025878,-0.994681,-1.672868,1.0188340
2468,3.2475084,1.8010312,-0.377386,-1.999074,1.3179152
2469,3.9738348,1.6292559,0.5363298,0.2655146,0.8550090
2470,3.8241840,1.5505186,0.7204447,1.8842645,2.4484778
2471,4.0693969,1.6167308,-0.648030,3.0326511,-2.174762
2472,3.9215790,1.7381807,-0.416409,0.4768546,1.0141126
2473,4.4208149,1.3191376,0.4266310,-1.310377,2.2928634
2474,3.0527745,2.6055121,-0.631614,-0.218425,-0.757001
2475,2.3265753,2.6236043,0.7020069,-2.388038,1.7588669
2476,3.8078730,1.8390627,-0.246824,2.5156146,1.5370702
2477,3.4582504,1.9606133,0.8532125,1.2687163,1.9972891
2478,4.3098910,1.6017401,0.0551080,0.8442142,0.3496714
2479,3.6574464,1.6655171,0.2724150,1.5187751,2.0246077
2480,3.3205542,1.6354007,0.3778142,1.8005370,0.5270629
2481,3.1875226,2.0188474,0.0882644,0.4256362,-1.831015
2482,4.2108249,1.4707998,-0.345380,1.1868339,0.6623030
2483,3.8285857,1.7165515,0.8935400,-0.044496,0.9157877
2484,3.6009200,1.9981437,-0.267178,1.7583885,2.3012849
2485,2.9966469,2.5982299,-0.674990,0.8663389,-2.105223
2486,2.2793752,2.3647220,0.7499077,-1.020825,-2.325114
2487,3.2688243,1.6104958,0.2848075,-1.017589,-0.938380
2488,4.1912592,1.4240267,-0.522857,1.2999876,-2.757705
2489,3.8563031,1.7167669,-0.306200,2.3113162,2.7719278
2490,2.7495868,2.8315297,-0.940270,0.2392005,-2.910208
2491,3.4125357,1.4500063,-0.814579,-1.421146,-0.918949
2492,3.6870472,1.8665782,-0.042856,-1.621973,-2.657746
2493,3.8903825,2.0233772,-0.469797,2.7298594,-2.051584
2494,3.7886740,1.4350823,-0.278522,-1.660240,-1.756601
2495,3.3310957,1.8195575,0.8650251,2.9439066,0.9330406
2496,4.2616217,1.4703423,-0.497207,0.5575406,0.6990454
2497,3.7207409,1.8878070,0.2439471,1.7133441,2.2391221
2498,4.0970495,1.4771817,-0.546200,2.9682782,2.2558660
2499,3.0528856,2.5143664,-0.179675,-0.639520,2.3139746
2500,2.9710674,2.5988397,-0.474517,0.7989735,-1.648061
2501,3.4744678,1.4546133,-0.673830,1.3405741,2.7978490
2502,3.7325738,1.6818213,0.3760724,1.7795606,0.7338615
2503,4.3411090,1.4881345,0.6084575,1.5810754,-2.077695
2504,3.6099026,1.9341302,-0.787003,-0.951276,1.3311752
2505,3.4570733,2.0969616,-0.344951,1.1577718,2.9329515
2506,2.4766688,2.7217040,0.7939256,2.2365624,1.1880159
2507,3.7706996,1.4134989,0.7115110,2.6221118,1.0808026
2508,4.5103446,1.3548776,-0.956728,-1.174391,-0.268259
2509,3.8312628,1.4722007,-0.113374,2.3273204,-1.114522
2510,4.0811460,1.4697668,0.1771402,-3.036902,-0.503714
2511,3.9481296,1.6022345,-0.450002,1.5103368,-2.603111
2512,4.4270498,1.5212737,0.1702278,1.3486553,1.9835062
2513,3.1009882,1.5934534,0.1330782,-1.295598,2.6822608
2514,4.1626791,1.6492312,0.4965539,-1.277385,-3.055606
2515,2.4111686,3.1191738,0.7479793,-2.094425,0.6854808
2516,2.9106770,2.6688624,0.4062776,0.1998314,-2.730531
2517,4.4930101,1.2990218,-0.749388,-2.329030,-1.792629
2518,3.8152483,1.3979427,-0.737440,-2.219919,-0.328704
2519,2.8805315,2.6613613,0.5996038,-0.810433,-1.964100
2520,2.2289827,2.8991913,0.6272165,1.8367643,-2.437731
2521,3.8248949,1.2944714,-0.092877,-1.492306,-0.302850
2522,3.1323935,2.4156413,-0.060601,-1.401210,-1.707847
2523,3.3466209,2.1614337,-0.148110,1.7233102,1.6045746
2524,3.5187767,1.9538447,0.3755592,0.6267818,-3.021873
2525,4.2795647,1.2381627,-0.834117,-1.841774,-0.085277
2526,4.1135609,1.2224698,-0.267902,2.6204191,-0.951161
2527,4.2785914,1.3943654,0.6581586,1.2770196,-2.112942
2528,3.9885057,1.3576009,0.5024143,-1.120103,1.5476378
2529,4.1729575,1.6228208,0.6503257,-1.670353,1.5174410
2530,3.5407961,1.9009193,-0.053356,-1.110975,-1.499852
2531,4.2869663,1.4184737,-0.657687,-2.839905,3.0581075
2532,2.7964546,2.8439333,-0.410567,-1.044941,1.5050706
2533,3.5624948,1.4332421,0.4964154,0.2217098,-0.456875
2534,4.0903119,1.4329695,0.1210857,-1.295329,2.7908097
2535,4.4697699,1.4258974,0.2022422,2.2337820,-1.865722
2536,3.2888333,1.7585185,0.1740747,-0.094977,1.1091397
2537,4.0918716,1.5376970,0.1709783,0.1966629,0.1713859
2538,2.9644612,2.4087962,-0.472543,-0.025084,1.9949498
2539,3.6908227,2.2029076,-0.105146,-1.885679,1.1437523
2540,4.4289227,1.181786,-0.710626,-0.542686,-0.291985
2541,3.7347744,1.9566289,0.3530384,-2.334573,2.3223011
2542,2.8938857,2.5480174,-0.231962,-2.724313,0.7229235
2543,2.5398584,2.0246794,0.4848425,1.9844265,-2.965001
2544,3.4473724,1.4547230,-0.706672,1.6707545,0.6670872
2545,2.8951042,1.8023212,-0.600772,-0.926304,0.9633703
2546,3.2702457,2.2951512,-0.347210,-2.760355,2.0968084
2547,3.6162475,1.8615363,0.6653058,2.9862735,0.4162232
2548,3.7388924,1.5417179,0.3563731,-0.188689,-0.312012
2549,4.0147087,1.5560341,-0.890208,-1.475584,-0.762266
2550,2.7376136,2.9793702,0.2339095,-1.472651,-1.791055
2551,3.8936464,1.6766494,0.3290720,-1.400478,-1.636296
2552,3.5000556,1.6424232,-0.170877,-3.020162,-1.308955
2553,3.9820296,1.5758177,0.8983069,-2.371613,1.1029812
2554,2.2655339,3.1742548,0.1895882,2.0125116,2.6451162
2555,4.5119526,1.3506365,-0.343062,3.0964809,1.9722367
2556,3.8093772,1.6201110,0.3586864,1.1097304,-1.199126
2557,2.6654985,1.9458953,-0.849974,-2.615069,-2.755064
2558,3.5577649,1.4178488,0.0838746,0.9434587,-0.952218
2559,3.4894591,2.0544179,-0.238689,-1.656771,-1.440911
2560,2.5516407,3.0109716,-0.088306,1.6328277,1.4449805
2561,3.0597220,1.6400221,-0.270866,0.3779434,1.1263385
2562,3.5998951,1.7632118,-0.196652,-1.585649,-1.471325
2563,2.3043573,2.572382,-0.917927,-1.561899,0.7208981
2564,3.9357022,1.6411679,-0.801539,2.3537731,2.2194791
2565,3.5664552,1.9931973,-0.856423,-2.918075,0.1151269
2566,3.8721551,1.6625597,0.8587304,-1.286303,0.3341792
2567,3.8792919,1.5204790,0.6708273,3.1292434,0.0447854
2568,4.1645277,1.6780940,-0.872319,1.8788503,-1.266036
2569,4.1391214,1.5060866,0.1452286,2.7700166,-0.574244
2570,4.0177036,1.5350768,-0.958064,-0.679181,-1.800663
2571,3.9253730,1.8798792,-0.591886,3.0736813,1.9048792
2572,3.7992227,1.4210933,-0.215830,-0.211965,2.5527693
2573,3.1953092,2.3911700,0.7555786,0.7800809,-2.823994
2574,2.9140876,2.6696481,0.8521599,-0.409355,1.0907413
2575,3.5685664,1.3857211,-0.102624,-2.070439,-0.831162
2576,3.8045125,1.5866207,0.3707942,-1.829635,2.4949432
2577,4.0688283,1.6009920,0.0125431,1.5529087,0.9385089
2578,4.2242195,1.3171908,-0.905749,-1.238015,1.3368156
2579,2.3604402,3.0710625,0.6188961,2.4277327,-2.368878
2580,3.6579214,1.5293289,-0.324988,0.3790494,1.455994
2581,3.7221040,1.9489364,-0.775256,-0.978855,2.6231092
2582,2.6630153,2.8881175,-0.649421,-2.971900,-0.469707
2583,4.1138737,1.5118493,-0.564817,-2.996491,2.7754953
2584,2.8734266,2.0032368,-0.856436,-0.774329,1.5434628
2585,2.2783999,2.3614512,0.5245548,-2.818884,2.0929751
2586,2.7747314,2.8467822,-0.194625,-1.853457,-1.755518
2587,4.4345771,1.4773295,-0.435586,2.3934003,-1.569515
2588,2.5893690,3.0480289,0.7035024,2.1167740,-0.413413
2589,3.4445770,1.5089292,0.4930708,0.7510957,-0.274329
2590,3.9199820,1.6782980,-0.977686,-0.234334,-0.018607
2591,3.5367695,2.1387982,-0.342249,1.2251248,-1.272551
2592,3.9434313,1.7323897,-0.086911,0.0155009,3.0716908
2593,2.9190739,2.6181014,-0.278841,0.9047202,-2.468856
2594,2.2540045,3.1875342,0.6144517,0.9053814,-1.466129
2595,4.3983333,1.1754010,0.8975041,1.7707398,-2.151773
2596,2.3186718,2.3037474,-0.094000,-3.114133,0.9199632
2597,3.2566224,1.5288054,-0.119821,2.4407558,-1.598031
2598,2.7268967,2.8779260,-0.563903,-1.480302,1.7717872
2599,3.0246772,2.4096182,-0.064285,2.3701932,-2.628969
2600,3.1345418,2.4205952,0.4481381,-0.933426,2.5978180
2601,2.9971763,2.6154071,0.8606935,2.3263798,0.5400784
2602,3.0913758,2.4887858,0.3518392,1.4980873,0.9882579
2603,3.6130600,2.268323,0.5156235,-1.580255,2.5206617
2604,3.7879838,1.3774752,0.2555675,-0.905677,-2.344961
2605,3.1001403,2.4603746,0.5917001,1.9851496,-2.600830
2606,3.7744492,1.8415788,0.5147602,0.7427317,-3.080481
2607,3.6262555,1.5098620,0.0615611,2.4651236,1.7737717
2608,4.5070446,1.3701222,0.2546144,-2.194672,-2.863134
2609,2.6353560,2.8769051,-0.923451,-1.210327,-0.183882
2610,2.4334724,2.7835812,-0.724426,-1.288921,-2.681086
2611,3.6762029,1.4471039,-0.061258,1.0712653,-2.946245
2612,4.2463251,1.3597795,0.4758733,-1.551431,1.3039419
2613,3.9012725,1.3011295,0.2798204,2.6961504,0.0217767
2614,4.4091637,1.4549982,-0.075185,-0.565006,-2.151622
2615,3.7646940,1.7753656,-0.435579,2.0773212,1.6372214
2616,3.5891211,1.7973360,-0.109853,1.7781940,-1.805180
2617,2.9335005,1.7684629,0.7141562,-0.218080,-0.330398
2618,3.8834461,1.2776527,0.1010377,0.2979744,0.2125998
2619,3.3411259,2.2858689,-0.213220,-1.202071,0.8903209
2620,3.7691348,1.7881664,-0.347061,-2.759929,1.4694313
2621,2.490534,3.0168678,-0.111177,1.696335,-2.599937
2622,2.8729097,1.8276501,0.5846592,1.7354971,-2.292156
2623,3.2473446,1.8564495,0.3680551,-1.566117,-1.026615
2624,4.1265332,1.5354842,0.7797313,0.5505545,0.6653710
2625,3.0395539,2.5491211,0.1354621,0.1886738,-0.758063
2626,4.1412063,1.4751730,-0.723388,-2.776765,0.5429234
2627,3.7777664,1.8161088,-0.336607,1.9538327,2.8996274
2628,2.3144439,2.4242425,0.8029990,-1.499321,0.7011738
2629,2.5064699,3.0232094,-0.848615,1.7700634,0.9134485
2630,3.4430363,1.6451371,-0.669017,-1.225951,2.6128070
2631,4.2612463,1.2463491,0.0817063,-0.987455,1.0227331
2632,4.593226,1.2393080,-0.196334,-0.616562,2.7796509
2633,3.6475957,1.3999080,-0.407315,2.2423377,-2.046113
2634,4.2779027,1.4383348,-0.001602,-2.086055,-1.220779
2635,2.9673224,2.7193373,-0.071056,1.5884040,-2.674305
2636,2.1768519,2.5345543,0.7418394,-3.122419,0.8725041
2637,2.7473616,1.9236964,-0.252932,-2.749515,-2.196197
2638,2.9137400,2.6275500,-0.468662,-0.029053,-2.172751
2639,2.5703577,2.9357856,-0.076999,-1.618478,1.0645990
2640,2.9108363,2.7036475,-0.297642,2.4721231,-2.901452
2641,2.6009173,2.9801048,-0.549367,1.3658813,0.6493218
2642,2.9411167,2.7382306,-0.326836,-0.094306,2.3713579
2643,3.9945099,1.8775241,-0.212941,-1.089048,0.8430421
2644,3.9235649,1.6697364,0.8911791,0.1702893,1.6044173
2645,4.3885832,1.4842123,0.9949669,-0.517514,-2.742139
2646,4.3106573,1.2553878,0.0650012,-2.452364,-0.435685
2647,4.1674633,1.3239594,-0.174879,-0.363862,0.1767909
2648,2.7179709,2.8484395,0.7932738,-1.688362,1.6604574
2649,3.2400052,2.3522192,-0.426196,2.2459137,-0.290382
2650,3.8034312,1.8352086,0.4704420,-0.387161,3.0992496
